X,Y,Z,wX,wY,wZ,AlignmentRate,L,R
  7.707008,  14.610550,  11.561759,   0.320191,   0.283982,  -0.903788,   0.987871,   3.000000,   0.500000
 -6.818333,  14.464508,   5.694446,  -0.530781,   0.004567,  -0.847497,   0.974933,   3.000000,   0.500000
-13.601588, -12.043184,   6.189973,   0.315519,  -0.391831,   0.864243,   0.988835,   3.000000,   0.500000
  2.303232,  -9.288494,   8.789237,  -0.361731,  -0.920276,   0.149140,   0.910142,   3.000000,   0.500000
  0.791924,   0.296942,   8.814160,   0.506502,  -0.816521,  -0.277037,   0.948360,   3.000000,   0.500000
 -0.422738,   6.469713,   0.933622,   0.734830,   0.268681,  -0.622764,   0.962529,   3.000000,   0.500000
 14.773532,  -0.435311,   8.519569,  -0.183326,  -0.260252,   0.947977,   0.975541,   3.000000,   0.500000
 -7.155666,   1.396082,  -4.723959,   0.726513,   0.260370,  -0.635914,   0.888842,   3.000000,   0.500000
 -6.519470, -10.742096,   0.253318,   0.340700,  -0.195998,   0.919515,   0.980353,   3.000000,   0.500000
 -3.949446,  -8.202340,  12.735255,   0.238152,  -0.971028,  -0.019714,   0.882671,   3.000000,   0.500000
  0.489265,   1.586918, -11.442704,   0.657303,   0.522440,  -0.543148,   0.986126,   3.000000,   0.500000
 -5.618977, -14.493985,  -3.439699,   0.247552,  -0.281593,   0.927051,   0.941274,   3.000000,   0.500000
  8.128814,  -5.611488,  10.229988,  -0.440013,  -0.620842,   0.648802,   0.961155,   3.000000,   0.500000
 -0.617582,  13.572260,   6.486970,   0.234835,   0.740931,   0.629185,   0.907242,   3.000000,   0.500000
 -6.012099,  11.744373,  11.350981,   0.561871,  -0.259111,   0.785597,   0.916859,   3.000000,   0.500000
 -5.941118,  -0.378696,   6.837739,   0.414681,   0.825346,  -0.383202,   0.916707,   3.000000,   0.500000
  7.489489,  -1.274219, -12.304723,  -0.124206,  -0.339183,   0.932485,   0.972205,   3.000000,   0.500000
 -0.859868,   5.737998,  -0.787707,  -0.758883,  -0.372047,   0.534488,   0.965545,   3.000000,   0.500000
-11.073785,  14.682701, -13.667723,  -0.026882,   0.749074,   0.661941,   0.749072,   3.000000,   0.500000
 14.218341,  -5.593731,   6.742511,  -0.254914,  -0.391817,   0.884024,   0.965520,   3.000000,   0.500000
  1.315715,  11.564894,  -8.188921,  -0.384793,  -0.342727,   0.857014,   0.988784,   3.000000,   0.500000
-12.068997,   1.649648,  -6.179858,  -0.306870,   0.072607,  -0.948978,   0.929815,   3.000000,   0.500000
-11.410618,   3.620879, -12.137496,   0.381424,  -0.674001,   0.632644,   0.815358,   3.000000,   0.500000
  0.755769,  10.679325, -11.608263,  -0.269175,  -0.210124,   0.939890,   0.983794,   3.000000,   0.500000
-14.982681, -12.637274,   0.597476,  -0.312029,   0.358078,  -0.880010,   0.993480,   3.000000,   0.500000
 11.170318, -13.210888,  14.121832,  -0.103921,  -0.140062,   0.984674,   0.992263,   3.000000,   0.500000
 -2.946151,  -5.846721,   1.393327,  -0.000102,  -0.376327,  -0.926487,   0.920577,   3.000000,   0.500000
 -9.451264,   2.695739,  -1.061397,   0.749041,   0.545191,  -0.376437,   0.843590,   3.000000,   0.500000
  0.618003,  11.318289,  12.020294,  -0.109862,   0.023750,   0.993663,   0.931610,   3.000000,   0.500000
 -7.050920, -12.707289,   2.847531,   0.363420,  -0.049571,   0.930306,   0.988605,   3.000000,   0.500000
 -4.691462,   9.058434,  -6.912104,  -0.606535,  -0.463052,   0.646296,   0.957935,   3.000000,   0.500000
  9.273683,  -7.128203,  -9.070026,  -0.333570,   0.187579,   0.923875,   0.919705,   3.000000,   0.500000
  0.902318,  -7.183615,   1.068354,   0.231918,  -0.226488,  -0.946000,   0.967800,   3.000000,   0.500000
  6.845938,  -6.240455,   3.862108,  -0.728746,  -0.312694,   0.609222,   0.932973,   3.000000,   0.500000
 -2.716077,   0.722473,   2.335759,   0.773733,   0.560644,  -0.294983,   0.980783,   3.000000,   0.500000
  9.936599,  -7.886458,  -3.054180,   0.904700,  -0.384078,   0.184394,   0.706428,   3.000000,   0.500000
 -3.778253, -12.746028, -14.205366,  -0.075420,  -0.923841,   0.375273,   0.799857,   3.000000,   0.500000
 -5.331641,  -9.032142,  -8.779773,  -0.246206,  -0.298781,  -0.922015,   0.946303,   3.000000,   0.500000
  4.012276,   8.612286,  -0.087696,  -0.543621,  -0.043973,   0.838178,   0.829370,   3.000000,   0.500000
  2.226773,  12.957264,  -1.046802,   0.234323,   0.439805,  -0.866986,   0.916063,   3.000000,   0.500000
 12.753221,  12.100232,  -9.690758,  -0.062320,  -0.166044,   0.984147,   0.993700,   3.000000,   0.500000
 10.974422,   0.490955,   4.335644,  -0.080816,  -0.155541,   0.984518,   0.956952,   3.000000,   0.500000
  7.119090,  11.677407,   7.547963,   0.806328,  -0.566161,   0.171163,   0.841690,   3.000000,   0.500000
  7.479684,   8.610435,  -9.495157,   0.084198,   0.254144,  -0.963495,   0.984324,   3.000000,   0.500000
  6.807901, -13.600766,  14.329640,  -0.286543,  -0.327640,   0.900303,   0.991404,   3.000000,   0.500000
  4.517929,  11.245604,  -5.024016,   0.289418,   0.372134,  -0.881903,   0.976864,   3.000000,   0.500000
  2.101900,  -7.061507, -10.804629,  -0.325333,  -0.404981,   0.854487,   0.942041,   3.000000,   0.500000
 -3.226455,   6.441875, -11.183514,  -0.574493,  -0.151197,   0.804423,   0.958598,   3.000000,   0.500000
  7.773178,  -6.643522, -10.782155,  -0.205568,  -0.089776,   0.974516,   0.918959,   3.000000,   0.500000
  7.721523,   1.480881,  -9.623831,   0.383811,   0.219779,  -0.896876,   0.971066,   3.000000,   0.500000
  4.928657, -11.582541,  -8.185525,  -0.102464,  -0.647697,   0.754977,   0.968934,   3.000000,   0.500000
-13.864094,  -7.814313,  11.672739,   0.115688,   0.446665,  -0.887190,   0.975747,   3.000000,   0.500000
 -7.037311,  -9.945750,  11.907354,   0.190731,  -0.319367,   0.928238,   0.827325,   3.000000,   0.500000
 -8.074704,   7.271457,  11.445010,  -0.546415,   0.822882,  -0.155872,   0.971904,   3.000000,   0.500000
 -3.065550,   4.709355,   9.115506,   0.354850,  -0.911285,  -0.208904,   0.830758,   3.000000,   0.500000
 -3.344197,   8.586387,   8.272506,  -0.768324,   0.095991,  -0.632822,   0.744966,   3.000000,   0.500000
 12.194361, -12.273242,  10.872891,   0.021255,   0.189756,  -0.981601,   0.992947,   3.000000,   0.500000
  0.719319,   5.225350,  -7.856987,  -0.571439,  -0.379089,   0.727839,   0.985030,   3.000000,   0.500000
  2.546632, -12.054044,   7.859420,  -0.571583,  -0.632537,   0.522676,   0.678733,   3.000000,   0.500000
-12.897411,   8.281438,   3.080922,   0.187861,  -0.351769,   0.917042,   0.983425,   3.000000,   0.500000
 -4.039170,   7.691640,   1.679712,   0.806189,   0.568002,  -0.165632,   0.893260,   3.000000,   0.500000
  0.006110,  12.748405,  -3.985157,  -0.487123,  -0.495383,   0.719241,   0.989944,   3.000000,   0.500000
 -9.265754,  11.918652,   3.037552,  -0.442784,  -0.053763,  -0.895015,   0.980197,   3.000000,   0.500000
  0.537851, -14.917722,  12.476508,   0.359203,  -0.459594,  -0.812248,   0.798454,   3.000000,   0.500000
  3.486447,  -2.032131,   5.119305,  -0.704326,   0.466407,   0.535154,   0.911051,   3.000000,   0.500000
 -5.362600,  -8.897856,  13.834732,   0.120246,  -0.903836,  -0.410636,   0.726756,   3.000000,   0.500000
 -8.025542,  -2.449996,  -4.694847,  -0.845287,  -0.439887,   0.303298,   0.977174,   3.000000,   0.500000
 -3.713931,  11.328395,  14.391081,   0.317146,  -0.264119,   0.910857,   0.895798,   3.000000,   0.500000
 -4.743584, -12.505017, -12.911196,  -0.042402,   0.240927,  -0.969617,   0.757303,   3.000000,   0.500000
-12.683120,   5.188810,   5.155482,   0.054830,  -0.450120,   0.891283,   0.991083,   3.000000,   0.500000
 -6.187453, -12.031955, -14.246593,  -0.260499,   0.235713,  -0.936258,   0.791636,   3.000000,   0.500000
 12.951221,   3.034933,  -7.441773,  -0.312453,   0.042575,  -0.948979,   0.980406,   3.000000,   0.500000
-12.262204,   9.470663,   1.768806,  -0.340501,   0.266621,  -0.901650,   0.984753,   3.000000,   0.500000
  8.804142,  14.558409,  -2.517725,  -0.237279,   0.648458,  -0.723326,   0.986806,   3.000000,   0.500000
 -2.281026,  -1.838204,  -4.769886,   0.823683,   0.255655,  -0.506148,   0.949988,   3.000000,   0.500000
 -1.361900, -10.430979, -12.521130,   0.354819,   0.872250,  -0.336577,   0.742090,   3.000000,   0.500000
  6.624448,   4.930973,  13.645892,  -0.166424,  -0.427049,   0.888781,   0.976835,   3.000000,   0.500000
 -1.995667,  10.420530,  -7.698229,   0.359450,   0.362556,  -0.859854,   0.982188,   3.000000,   0.500000
 -3.127232,   6.439099,  -4.246226,  -0.823859,  -0.473697,   0.311237,   0.973205,   3.000000,   0.500000
  7.197481,  14.654390,  14.338220,  -0.302259,  -0.342669,   0.889504,   0.992102,   3.000000,   0.500000
 13.413369,  -2.620971,  -6.826316,  -0.093715,   0.080379,   0.992349,   0.950337,   3.000000,   0.500000
  1.115157, -13.472564,  10.755007,  -0.324511,   0.728201,   0.603669,   0.747931,   3.000000,   0.500000
 -0.127900,   2.940850,  14.557424,   0.496279,  -0.563425,  -0.660499,   0.864023,   3.000000,   0.500000
-13.091512,   7.419854, -14.107118,  -0.321661,   0.740369,  -0.590244,   0.890613,   3.000000,   0.500000
-11.854447,   3.991017,  -4.942796,  -0.716586,  -0.254137,  -0.649553,   0.898888,   3.000000,   0.500000
  8.792595, -10.095271,  -4.655584,   0.285757,  -0.402529,   0.869662,   0.881596,   3.000000,   0.500000
-12.600102,  -6.678670,  -4.114422,   0.981363,   0.121781,  -0.148648,   0.759786,   3.000000,   0.500000
 -7.324592, -12.252424,  13.774424,   0.219534,  -0.375264,   0.900545,   0.872995,   3.000000,   0.500000
 -6.299418, -14.708022,   5.169214,  -0.458750,  -0.054304,  -0.886904,   0.974526,   3.000000,   0.500000
 -1.064787,  14.517390,   9.930233,   0.142606,   0.696497,   0.703247,   0.887317,   3.000000,   0.500000
  9.788500,  -9.891459,  11.088487,  -0.206924,  -0.283321,   0.936436,   0.980688,   3.000000,   0.500000
 -6.211302, -14.653696,  13.526352,   0.339151,  -0.412610,   0.845417,   0.950991,   3.000000,   0.500000
 -6.082624,   4.581354,  -0.914765,  -0.841994,  -0.515462,   0.159203,   0.957015,   3.000000,   0.500000
-13.674050,  -9.243186, -14.625266,  -0.053603,   0.334441,  -0.940891,   0.977986,   3.000000,   0.500000
  9.578372,   3.375689,  12.120505,  -0.020858,  -0.396817,   0.917661,   0.985315,   3.000000,   0.500000
  9.565858, -11.964660,   0.899161,   0.359570,  -0.479769,   0.800332,   0.958519,   3.000000,   0.500000
  4.070121, -14.257717,  -6.837690,   0.276174,   0.520279,  -0.808107,   0.968362,   3.000000,   0.500000
 -0.838145,  13.178012,  -0.083110,  -0.503625,  -0.539263,   0.674950,   0.962024,   3.000000,   0.500000
-13.579021,   9.623144,   4.737382,   0.208316,  -0.426738,   0.880056,   0.986455,   3.000000,   0.500000
 -5.650083,   5.873898,  -0.477918,   0.824864,   0.558306,  -0.088843,   0.967781,   3.000000,   0.500000
 -4.281359,   8.673340,   4.171994,  -0.649484,  -0.428190,  -0.628350,   0.787337,   3.000000,   0.500000
 -8.186771,   6.867211,  13.964170,   0.321101,  -0.944498,   0.069411,   0.981932,   3.000000,   0.500000
-10.625150,  -0.905902,   6.599072,  -0.414230,  -0.635825,   0.651260,   0.967661,   3.000000,   0.500000
  3.743344,   9.602260, -13.536408,  -0.245992,  -0.235231,   0.940295,   0.993194,   3.000000,   0.500000
  7.031334,  -0.561209, -11.762765,  -0.211553,  -0.377452,   0.901540,   0.976644,   3.000000,   0.500000
 -3.115978,  12.417706, -12.622696,  -0.099024,   0.572236,  -0.814088,   0.943597,   3.000000,   0.500000
-12.868812, -10.057435,  12.818549,  -0.153162,   0.343334,  -0.926641,   0.967403,   3.000000,   0.500000
  9.435652,  -4.279846,  -1.490886,   0.724517,  -0.113655,  -0.679822,   0.944519,   3.000000,   0.500000
 -2.116942,   0.374227,   3.885837,  -0.718373,  -0.635016,   0.284068,   0.895514,   3.000000,   0.500000
  2.323373,   0.917680,   2.226401,   0.655520,  -0.248548,  -0.713104,   0.921702,   3.000000,   0.500000
 -2.081183,   1.366654,  10.829722,   0.492807,  -0.822163,  -0.284937,   0.952542,   3.000000,   0.500000
 11.498097,  10.095312, -12.302657,  -0.033408,   0.140426,  -0.989527,   0.991246,   3.000000,   0.500000
 -2.510879,   5.218778,  -9.281825,   0.637140,   0.327999,  -0.697473,   0.979971,   3.000000,   0.500000
 -7.198448,  -5.551105,  -7.154586,   0.644148,   0.347017,  -0.681654,   0.777796,   3.000000,   0.500000
-12.291512,  14.086177,   7.178633,  -0.396917,   0.455228,  -0.797010,   0.981812,   3.000000,   0.500000
 -2.388940,   3.848581,   0.298386,  -0.733956,  -0.439793,   0.517582,   0.984590,   3.000000,   0.500000
 13.658839, -14.840873, -14.725601,   0.036710,  -0.076874,   0.996365,   0.959736,   3.000000,   0.500000
 -0.060057,  14.741249,  -7.063924,  -0.492637,  -0.376605,   0.784523,   0.995471,   3.000000,   0.500000
  5.501400,   4.127722,  -5.015545,   0.539260,  -0.006262,  -0.842116,   0.978521,   3.000000,   0.500000
-13.614943,   0.888481,  -5.643807,  -0.184870,   0.013398,  -0.982672,   0.968773,   3.000000,   0.500000
  4.953378,   4.273670, -12.773814,  -0.400164,  -0.466202,   0.789003,   0.981650,   3.000000,   0.500000
 -8.706335, -11.474757,   4.330975,   0.418919,  -0.126749,   0.899134,   0.987394,   3.000000,   0.500000
 10.019722,  13.065818,   3.486198,   0.319255,  -0.537023,   0.780822,   0.986946,   3.000000,   0.500000
 -4.330342,  -8.110437,   5.854023,  -0.610125,   0.325094,  -0.722538,   0.780657,   3.000000,   0.500000
 -8.677984,  -8.637743,   1.579263,   0.747903,  -0.167217,   0.642401,   0.948268,   3.000000,   0.500000
  7.571164, -14.030230,   1.904221,  -0.418749,   0.550909,  -0.721906,   0.985534,   3.000000,   0.500000
  0.616593,   6.011813,  -7.379915,   0.558588,   0.368903,  -0.742893,   0.982173,   3.000000,   0.500000
  1.844647, -10.023708, -13.375033,   0.399558,   0.655675,  -0.640659,   0.969884,   3.000000,   0.500000
  6.839841,  -8.329327,   4.298869,   0.569833,   0.312594,  -0.759984,   0.948197,   3.000000,   0.500000
-12.985980,   6.394121, -14.500759,  -0.342288,   0.745690,  -0.571652,   0.904013,   3.000000,   0.500000
 -3.831446,  -4.921947,   2.410355,  -0.156625,  -0.471220,  -0.867998,   0.758411,   3.000000,   0.500000
 -7.189032,  -2.299100,  -8.716764,  -0.693970,  -0.215502,   0.686997,   0.949242,   3.000000,   0.500000
-12.971780,  12.090613,   7.859090,   0.280600,  -0.511536,   0.812155,   0.983962,   3.000000,   0.500000
 14.891864,   4.142678,  11.814884,  -0.060278,  -0.387446,   0.919919,   0.970657,   3.000000,   0.500000
-11.290589,   5.028125,  -7.363826,  -0.745678,  -0.243599,  -0.620180,   0.949096,   3.000000,   0.500000
  9.848966,  -6.381890,  11.655574,  -0.472257,  -0.392814,   0.789095,   0.970971,   3.000000,   0.500000
 -3.494908,   3.484131,  -6.049665,   0.663840,   0.417010,  -0.620822,   0.988976,   3.000000,   0.500000
 -5.695240,  14.703104, -10.248765,  -0.043547,  -0.448619,   0.892662,   0.949236,   3.000000,   0.500000
  2.433783,   6.457306,  -0.583805,  -0.710734,  -0.071196,   0.699848,   0.947935,   3.000000,   0.500000
  8.210279,   5.510768,  12.686012,  -0.067696,  -0.395761,   0.915855,   0.977945,   3.000000,   0.500000
-12.519950,   4.651912,  -4.597650,   0.720411,   0.158055,   0.675297,   0.933553,   3.000000,   0.500000
 13.695703, -14.368868,   6.406040,  -0.187260,   0.311920,  -0.931472,   0.988081,   3.000000,   0.500000
  0.434577,  10.674775, -14.202735,   0.160526,   0.143070,  -0.976608,   0.978297,   3.000000,   0.500000
-13.247027,  -0.580750,   4.689621,   0.448160,   0.460276,  -0.766354,   0.942264,   3.000000,   0.500000
-14.763455,   9.749273,   2.609365,  -0.280885,   0.387124,  -0.878202,   0.989957,   3.000000,   0.500000
-12.399084,  -6.863557,   0.595780,  -0.939407,   0.020362,  -0.342199,   0.942344,   3.000000,   0.500000
 14.420633, -12.765921, -10.477299,   0.090748,  -0.173430,   0.980656,   0.988554,   3.000000,   0.500000
  7.932522,   0.841390,  14.661655,   0.185808,   0.435171,  -0.880966,   0.980505,   3.000000,   0.500000
 14.026399,  11.563762,  -0.616416,  -0.303381,   0.445511,  -0.842307,   0.989845,   3.000000,   0.500000
 10.645509,  -1.673481, -12.215800,   0.143194,   0.081558,  -0.986328,   0.969967,   3.000000,   0.500000
 10.543091,  -6.797447,  11.903306,  -0.448534,  -0.325227,   0.832493,   0.974352,   3.000000,   0.500000
 -8.550495, -10.704705,  10.562081,  -0.157297,   0.553250,  -0.818030,   0.941278,   3.000000,   0.500000
  4.042539,  -0.739116,   8.669484,  -0.199731,   0.962771,  -0.182154,   0.774615,   3.000000,   0.500000
  4.334100,  -9.241985,   6.026522,   0.535511,   0.544999,  -0.645139,   0.911808,   3.000000,   0.500000
  5.375676,   3.566637,  14.787358,  -0.241266,  -0.499706,   0.831916,   0.970514,   3.000000,   0.500000
-13.596008,   6.499976,  -6.833388,  -0.521346,   0.021262,  -0.853080,   0.963641,   3.000000,   0.500000
-13.449218,   4.248029,  -3.645296,   0.552319,   0.030452,   0.833077,   0.944920,   3.000000,   0.500000
 -2.333466, -12.891693,  13.165014,  -0.098110,   0.994599,  -0.033858,   0.703173,   3.000000,   0.500000
 13.929972,  -1.313203,  12.324102,   0.170678,   0.207033,  -0.963331,   0.992354,   3.000000,   0.500000
 -0.676132,  -0.062951,   2.292328,   0.855193,   0.467183,  -0.224466,   0.901662,   3.000000,   0.500000
-12.415529,   7.094167,  14.751458,   0.314163,  -0.859313,   0.403586,   0.907289,   3.000000,   0.500000
 13.265684,   3.268559,   4.812920,   0.011909,  -0.215449,   0.976442,   0.988509,   3.000000,   0.500000
  2.544521,  12.784988, -11.709190,   0.405597,   0.290822,  -0.866553,   0.984356,   3.000000,   0.500000
  6.729305, -12.502556,  -1.161302,  -0.352607,   0.573190,  -0.739677,   0.982386,   3.000000,   0.500000
  6.976350, -12.816529, -14.830086,  -0.331657,  -0.397737,   0.855458,   0.987507,   3.000000,   0.500000
 -7.710301, -10.693284,  12.580411,  -0.193906,   0.376191,  -0.906025,   0.892837,   3.000000,   0.500000
-11.224459,  -3.446840,  11.616386,  -0.351320,  -0.500150,   0.791470,   0.895301,   3.000000,   0.500000
 -0.639837,   1.635329, -11.620809,   0.665156,   0.473559,  -0.577329,   0.973578,   3.000000,   0.500000
  1.998359,  13.570583,  -3.222120,   0.313875,   0.478228,  -0.820232,   0.959725,   3.000000,   0.500000
  1.528059, -10.829055,  -5.368446,   0.201756,   0.202279,  -0.958320,   0.924887,   3.000000,   0.500000
  3.565339,  -2.547999, -13.355222,   0.314690,   0.627277,  -0.712386,   0.984474,   3.000000,   0.500000
  5.150211,   4.890663,  11.917117,  -0.224485,  -0.291901,   0.929731,   0.926485,   3.000000,   0.500000
  6.741916,   1.453580,  -1.403913,  -0.554340,   0.334734,   0.762010,   0.977803,   3.000000,   0.500000
 -9.565198,  12.782221,   2.811910,  -0.489795,  -0.065119,  -0.869402,   0.985713,   3.000000,   0.500000
  4.331868,  -6.247381,  -2.349929,   0.503247,  -0.249570,  -0.827319,   0.911614,   3.000000,   0.500000
-11.086432, -10.012618,  -6.307426,  -0.264404,   0.234166,  -0.935551,   0.978901,   3.000000,   0.500000
-13.785946, -14.558597, -12.061460,   0.035532,   0.042799,   0.998452,   0.913135,   3.000000,   0.500000
  4.927199,  -1.432671,  -8.280055,   0.410804,   0.419960,  -0.809243,   0.947596,   3.000000,   0.500000
  3.808293,   6.904867,  14.033113,  -0.282089,  -0.255536,   0.924731,   0.952394,   3.000000,   0.500000
 -8.739618, -12.372537,   3.811742,  -0.364893,   0.170023,  -0.915393,   0.992533,   3.000000,   0.500000
 11.846117, -14.726153,  -1.494456,   0.270841,  -0.411863,   0.870066,   0.983296,   3.000000,   0.500000
 -7.175968,   2.797001,  12.960967,   0.374326,  -0.924826,  -0.067649,   0.993413,   3.000000,   0.500000
-10.888988,   1.888236,  -5.996355,   0.161794,  -0.115955,   0.979988,   0.859442,   3.000000,   0.500000
  7.579238,  -9.140939,   4.030587,  -0.499819,  -0.340965,   0.796194,   0.934801,   3.000000,   0.500000
 -5.122355,   6.089578,   0.502875,   0.815549,   0.556473,  -0.158803,   0.970118,   3.000000,   0.500000
-12.408056,  -3.713301,   7.330443,   0.327577,   0.571028,  -0.752742,   0.982779,   3.000000,   0.500000
 13.533978,   4.771607,  -7.656171,  -0.396601,   0.043147,  -0.916977,   0.982827,   3.000000,   0.500000
-14.485300,  14.966523,   8.121911,   0.093033,  -0.302019,   0.948751,   0.978555,   3.000000,   0.500000
-13.454200,   4.283531,  10.914567,  -0.044207,  -0.512023,   0.857833,   0.968790,   3.000000,   0.500000
 -2.205201,   8.344810,  10.354874,   0.858841,  -0.400179,   0.319763,   0.698749,   3.000000,   0.500000
 -5.909201,  10.626655,   3.888044,  -0.501809,  -0.263032,  -0.824016,   0.893291,   3.000000,   0.500000
-13.164156,  -7.361503,  13.438208,   0.068380,   0.498028,  -0.864461,   0.978011,   3.000000,   0.500000
 13.019124, -11.587385,   0.356552,  -0.310155,   0.367925,  -0.876604,   0.987558,   3.000000,   0.500000
 -2.729174,  -8.912273,  12.751251,   0.109692,  -0.992034,   0.061932,   0.913919,   3.000000,   0.500000
 -4.141016,   5.350385,   2.451539,  -0.752745,  -0.468105,   0.462874,   0.954293,   3.000000,   0.500000
 -9.432367,  -8.065479,  -8.354363,  -0.141038,   0.213241,  -0.966766,   0.940277,   3.000000,   0.500000
  7.942795,  -9.399946,  -8.774071,   0.069374,   0.388290,  -0.918922,   0.945122,   3.000000,   0.500000
-14.550787,  -8.833687, -14.788308,  -0.002848,  -0.411976,   0.911190,   0.968723,   3.000000,   0.500000
-14.078736,  -0.563507,  14.876820,  -0.070426,  -0.331811,   0.940713,   0.989916,   3.000000,   0.500000
 -1.373780,  12.720497,  -5.460940,   0.495484,   0.441691,  -0.747934,   0.990970,   3.000000,   0.500000
 12.212719,  -1.235670,  -9.314260,  -0.028997,   0.022189,   0.999333,   0.966991,   3.000000,   0.500000
  6.308625,   3.245914,  14.401117,   0.214103,   0.536245,  -0.816456,   0.979735,   3.000000,   0.500000
 12.527814, -14.075738,  -1.919551,  -0.203952,   0.321854,  -0.924561,   0.984580,   3.000000,   0.500000
  5.817911,  -4.744401,   0.462233,   0.724394,  -0.285595,  -0.627447,   0.944230,   3.000000,   0.500000
 -6.555212,  -1.189157,   3.516216,   0.679791,   0.607568,  -0.410786,   0.945139,   3.000000,   0.500000
 -9.294265,   7.943107, -14.281036,   0.217472,  -0.975952,   0.014947,   0.974859,   3.000000,   0.500000
-13.923734,  10.851249,  -5.371190,  -0.251809,   0.107424,  -0.961796,   0.994853,   3.000000,   0.500000
  6.423234,   0.810969,  -8.875629,  -0.347066,  -0.367283,   0.862930,   0.963802,   3.000000,   0.500000
 -7.976890,  12.612701,  12.903747,   0.445316,  -0.674768,   0.588542,   0.891418,   3.000000,   0.500000
  4.285567,  14.935553,  13.634046,   0.320775,   0.238700,  -0.916584,   0.975985,   3.000000,   0.500000
 14.446173,   7.944113, -13.367944,  -0.241678,   0.328811,  -0.912948,   0.945477,   3.000000,   0.500000
 -5.018808,  11.689032,   7.386888,   0.501459,   0.152974,   0.851550,   0.941681,   3.000000,   0.500000
  0.155552,   7.132283,  11.809160,   0.925159,  -0.375579,  -0.054970,   0.661690,   3.000000,   0.500000
 10.978316,  -3.796909,  -7.023655,   0.421465,  -0.312014,  -0.851478,   0.957508,   3.000000,   0.500000
 -4.504708,  -8.222936,   8.107182,  -0.382881,   0.599181,  -0.703124,   0.882016,   3.000000,   0.500000
-14.664297,  13.965052,  -2.739931,   0.216727,  -0.302077,   0.928320,   0.992522,   3.000000,   0.500000
 -4.659599,   7.961011,   7.880314,  -0.832528,   0.085203,  -0.547392,   0.724591,   3.000000,   0.500000
 -0.176705,  -1.807442,   9.410985,  -0.413379,   0.845044,   0.339144,   0.918506,   3.000000,   0.500000
  7.273304,   3.193983,  -4.065527,  -0.584056,   0.281871,   0.761201,   0.970893,   3.000000,   0.500000
 -1.991845,   0.936447,  -0.568292,  -0.700090,  -0.418051,   0.578884,   0.991284,   3.000000,   0.500000
 14.035258,  12.036407,  11.209058,   0.154961,  -0.473797,   0.866893,   0.952577,   3.000000,   0.500000
 -1.680359,  10.008763,  -9.073174,  -0.079142,  -0.326168,   0.941993,   0.974729,   3.000000,   0.500000
 -4.727904,  12.536292,  -1.814516,  -0.267843,  -0.482391,   0.834002,   0.936102,   3.000000,   0.500000
  0.073415,  -7.569364,  -3.610511,  -0.184779,   0.135744,   0.973360,   0.968767,   3.000000,   0.500000
  0.939479,   0.668388,   9.715423,  -0.394735,   0.895280,   0.206538,   0.949807,   3.000000,   0.500000
 -8.320143,   1.518235,   4.567246,   0.603778,   0.618848,  -0.502473,   0.953160,   3.000000,   0.500000
 13.889530, -11.720059,   3.263635,   0.229946,  -0.365379,   0.902010,   0.988876,   3.000000,   0.500000
 -3.685653,   8.593849,  11.992740,   0.724447,  -0.681460,   0.103866,   0.800943,   3.000000,   0.500000
 11.355012,  -0.815563, -12.047424,  -0.028249,  -0.078509,   0.996513,   0.981825,   3.000000,   0.500000
 10.696911,   2.843352,   4.380337,  -0.007913,   0.394897,  -0.918691,   0.978052,   3.000000,   0.500000
  1.659339,  11.118218,  14.550584,   0.222731,   0.133757,  -0.965660,   0.982281,   3.000000,   0.500000
 -4.046734,   3.643552,   9.156416,  -0.154860,   0.981370,   0.113718,   0.890420,   3.000000,   0.500000
-12.283083, -11.589274,  -7.136945,   0.293159,  -0.249614,   0.922904,   0.993623,   3.000000,   0.500000
  8.103150,   5.598851, -12.226730,  -0.080567,   0.260145,  -0.962203,   0.974037,   3.000000,   0.500000
  4.925254,  -8.265773,  -5.686205,   0.095065,   0.344471,  -0.933971,   0.908965,   3.000000,   0.500000
  5.074421,   3.523782, -13.218799,   0.351934,   0.471546,  -0.808571,   0.983546,   3.000000,   0.500000
 -2.296512,  14.130275,  14.779817,  -0.086385,   0.384528,  -0.919062,   0.852548,   3.000000,   0.500000
 -7.877319,  10.563546,   3.771312,  -0.462565,  -0.075278,  -0.883384,   0.956590,   3.000000,   0.500000
 11.788799, -13.227879,   1.648405,   0.293806,  -0.445913,   0.845482,   0.990320,   3.000000,   0.500000
  4.683944,   5.926474,   8.623986,   0.500623,  -0.043846,  -0.864554,   0.862906,   3.000000,   0.500000
 -1.594996,  11.748043,   7.414734,   0.224012,   0.502429,   0.835095,   0.899005,   3.000000,   0.500000
 10.503067,   6.843789, -10.428384,  -0.260338,   0.153523,  -0.953234,   0.988004,   3.000000,   0.500000
 13.842266,  -7.037336,   3.284849,   0.156730,  -0.243823,   0.957072,   0.902163,   3.000000,   0.500000
  4.426966,  13.921374,  14.281316,   0.377505,   0.265720,  -0.887064,   0.987426,   3.000000,   0.500000
  5.913126,   5.997358,  12.052876,   0.252736,   0.459873,  -0.851259,   0.953013,   3.000000,   0.500000
  5.001385,  -5.762296,  -1.792414,   0.642129,  -0.450975,  -0.619912,   0.935946,   3.000000,   0.500000
-11.567166,  11.098510,  -3.945796,   0.254913,  -0.128997,   0.958321,   0.996310,   3.000000,   0.500000
